fn,tid,title,wordsInTitle,url,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,imdbRating
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.13941,tt2334796,Dangerous Edge: A Life of Graham Greene (2013),dangerous edge a life of graham greene,http://www.imdb.com/title/tt2334796/,21,,2013,video.movie,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.13946,tt2337840,Bad Education (TV Series 2012– ),bad education tv series,http://www.imdb.com/title/tt2337840/,2185,1800,2012,video.tv,1,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8
titles04/index.html.13948,tt2338045,La extensión del cielo (2012),la extensi n del cielo,http://www.imdb.com/title/tt2338045/,20,4200,2012,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7
titles04/index.html.13953,tt2341766,Nautanki Saala! (2013),nautanki saala,http://www.imdb.com/title/tt2341766/,2664,,2013,video.movie,0,0,0,0,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
titles04/index.html.13954,tt2342227,Neethaane En Ponvasantham (2012),neethaane en ponvasantham,http://www.imdb.com/title/tt2342227/,875,9180,2012,video.movie,2,4,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.13959,tt2345567,Haunter (2013),haunter,http://www.imdb.com/title/tt2345567/,6910,5820,2013,video.movie,0,0,14,184,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5.9
titles04/index.html.1396,tt0048387,Das Schloss im Schatten (1955),das schloss im schatten,http://www.imdb.com/title/tt0048387/,2115,5040,1955,video.movie,0,0,0,0,35,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8
titles04/index.html.13961,tt2348531,Half in the Bag (TV Series 2011– ),half in the bag tv series,http://www.imdb.com/title/tt2348531/,611,,2011,video.tv,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.13964,tt2354136,Katie (TV Series 2012– ),katie tv series,http://www.imdb.com/title/tt2354136/,96,3600,2012,video.tv,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.9
titles04/index.html.13966,tt2355540,Cutie and the Boxer (2013),cutie and the boxer,http://www.imdb.com/title/tt2355540/,2520,4920,2013,video.movie,4,5,12,252,20,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2
titles04/index.html.13967,tt2356777,True Detective (TV Series 2014– ),true detective tv series,http://www.imdb.com/title/tt2356777/,128266,3600,2014,video.tv,3,5,16,1219,190,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.4
titles04/index.html.13968,tt2357017,Bud's Best - Die Welt des Bud Spencer (TV Movie 2012),bud s best die welt des bud spencer tv movie,http://www.imdb.com/title/tt2357017/,12,3120,2012,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
titles04/index.html.13969,tt2357129,jOBS - Die Erfolgsstory von Steve Jobs (2013),jobs die erfolgsstory von steve jobs,http://www.imdb.com/title/tt2357129/,52676,7680,2013,video.movie,0,0,22,750,211,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9
titles04/index.html.13971,tt2357291,Rio 2 - Dschungelfieber (2014),rio dschungelfieber,http://www.imdb.com/title/tt2357291/,19894,6060,2014,video.movie,0,0,40,682,66,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
titles04/index.html.13972,tt2358793,Tosh.0 Smell Yo Dick (TV Episode 2012),tosh smell yo dick tv episode,http://www.imdb.com/title/tt2358793/,21,1800,2012,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
titles04/index.html.13973,tt2359137,Last Ounce of Courage (2012),last ounce of courage,http://www.imdb.com/title/tt2359137/,1460,6060,2012,video.movie,0,0,2,12,76,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2
titles04/index.html.13974,tt2359810,Raanjhanaa (2013),raanjhanaa,http://www.imdb.com/title/tt2359810/,12916,8400,2013,video.movie,8,31,0,0,119,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.7
titles04/index.html.13977,tt2363237,Julius Caesar (TV Movie 2012),julius caesar tv movie,http://www.imdb.com/title/tt2363237/,68,,2012,video.movie,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6
titles04/index.html.13981,tt2364582,Agents of S.H.I.E.L.D. (TV Series 2013– ),agents of s h i e l d tv series,http://www.imdb.com/title/tt2364582/,57787,2700,2013,video.tv,1,5,279,4859,212,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.4
titles04/index.html.13982,tt2365252,Chelsea Lately Episode #6.135 (TV Episode 2012),chelsea lately episode tv episode,http://www.imdb.com/title/tt2365252/,12,1320,2012,video.episode,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.3
titles04/index.html.13983,tt2366450,Stories We Tell (2012),stories we tell,http://www.imdb.com/title/tt2366450/,6052,6480,2012,video.movie,19,21,10,499,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7
titles04/index.html.1399,tt0048449,One Froggy Evening (1955),one froggy evening,http://www.imdb.com/title/tt0048449/,3446,420,1955,video.movie,1,0,0,0,24,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.4
titles04/index.html.13990,tt2371411,Hua pi 2 (2012),hua pi,http://www.imdb.com/title/tt2371411/,1741,7860,2012,video.movie,3,3,6,15,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.13995,tt2372162,Orange Is the New Black (TV Series 2013– ),orange is the new black tv series,http://www.imdb.com/title/tt2372162/,76104,3600,2013,video.tv,10,12,116,2078,103,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14004,tt2384647,The Amazing Race It's a Great Place to Become Millionaires (TV Episode 2012),the amazing race it s a great place to become millionaires tv episode,http://www.imdb.com/title/tt2384647/,21,3600,2012,video.episode,0,0,15,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
titles04/index.html.14005,tt2384811,Utopia (TV Series 2013– ),utopia tv series,http://www.imdb.com/title/tt2384811/,7218,,2013,video.tv,3,0,0,0,29,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8.4
titles04/index.html.14006,tt2384868,Aqua Teen Hunger Force The Granite Family (TV Episode 2012),aqua teen hunger force the granite family tv episode,http://www.imdb.com/title/tt2384868/,16,900,2012,video.episode,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6
titles04/index.html.14011,tt2386723,DP/30: Conversations About Movies (TV Series 2007– ),dp conversations about movies tv series,http://www.imdb.com/title/tt2386723/,35,1800,2007,video.tv,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14015,tt2389182,Cheap Thrills (2013),cheap thrills,http://www.imdb.com/title/tt2389182/,5344,5280,2013,video.movie,7,3,15,428,26,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.1402,tt0048488,Eine Stadt geht durch die Hölle (1955),eine stadt geht durch die h lle,http://www.imdb.com/title/tt0048488/,1176,6000,1955,video.movie,0,0,0,0,32,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14023,tt2393813,Graceland (TV Series 2013– ),graceland tv series,http://www.imdb.com/title/tt2393813/,8399,2520,2013,video.tv,0,0,87,282,23,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
titles04/index.html.14024,tt2393889,More Dinosaurs (1985),more dinosaurs,http://www.imdb.com/title/tt2393889/,5,1800,1985,video.movie,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.2
titles04/index.html.14025,tt2394175,Bob's Burgers Beefsquatch (TV Episode 2012),bob s burgers beefsquatch tv episode,http://www.imdb.com/title/tt2394175/,121,1800,2012,video.episode,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.1403,tt0048491,Picknick (1955),picknick,http://www.imdb.com/title/tt0048491/,5541,6900,1955,video.movie,2,11,19,52,109,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.3
titles04/index.html.14033,tt2396566,Twenty Feet from Stardom (2013),twenty feet from stardom,http://www.imdb.com/title/tt2396566/,5194,5460,2013,video.movie,15,14,8,99,58,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14039,tt2401621,De Marathon (2012),de marathon,http://www.imdb.com/title/tt2401621/,3222,6420,2012,video.movie,3,6,0,0,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.6
titles04/index.html.14040,tt2402105,Dom Hemingway (2013),dom hemingway,http://www.imdb.com/title/tt2402105/,8886,5580,2013,video.movie,0,0,35,325,41,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
titles04/index.html.14041,tt2402200,That Guy... Who Was in That Thing (2012),that guy who was in that thing,http://www.imdb.com/title/tt2402200/,1016,4740,2012,video.movie,0,0,2,0,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
titles04/index.html.14043,tt2403607,Glee Wonder-ful (TV Episode 2013),glee wonder ful tv episode,http://www.imdb.com/title/tt2403607/,238,2640,2013,video.episode,0,0,2,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14048,tt2404738,Witching & Bitching (2013),witching bitching,http://www.imdb.com/title/tt2404738/,4365,6720,2013,video.movie,18,21,8,47,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14051,tt2407574,My Mad Fat Diary (TV Series 2013– ),my mad fat diary tv series,http://www.imdb.com/title/tt2407574/,5651,2820,2013,video.tv,0,0,28,75,11,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14053,tt2409300,Killers (2014),killers,http://www.imdb.com/title/tt2409300/,803,8220,2014,video.movie,0,0,0,0,8,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14056,tt2413338,Abducted (2013),abducted,http://www.imdb.com/title/tt2413338/,334,5760,2013,video.movie,1,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.5
titles04/index.html.14057,tt2417650,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo (2013),nights of paranormal activity with the devil inside the girl with the dragon tattoo,http://www.imdb.com/title/tt2417650/,2514,4800,2013,video.movie,0,0,9,0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
titles04/index.html.14058,tt2418440,Tres bodas de más (2013),tres bodas de m s,http://www.imdb.com/title/tt2418440/,1602,5640,2013,video.movie,6,17,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
titles04/index.html.14059,tt2418558,Rubinrot (2013),rubinrot,http://www.imdb.com/title/tt2418558/,2631,7320,2013,video.movie,0,0,3,0,10,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
titles04/index.html.1406,tt0048554,Die Rache des Ungeheuers (1955),die rache des ungeheuers,http://www.imdb.com/title/tt0048554/,3059,4920,1955,video.movie,0,0,6,28,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.4
titles04/index.html.14060,tt2419284,Red Obsession (2013),red obsession,http://www.imdb.com/title/tt2419284/,618,4500,2013,video.movie,2,5,11,43,8,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14062,tt2421502,Mad Diary of a Wimpy Kid Icarus/Adjustment Burro (TV Episode 2012),mad diary of a wimpy kid icarus adjustment burro tv episode,http://www.imdb.com/title/tt2421502/,7,,2012,video.episode,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
titles04/index.html.14065,tt2424866,Hart of Dixie If It Makes You Happy (TV Episode 2012),hart of dixie if it makes you happy tv episode,http://www.imdb.com/title/tt2424866/,123,3600,2012,video.episode,0,0,8,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.4
titles04/index.html.14067,tt2427220,Crossing Lines (TV Series 2013– ),crossing lines tv series,http://www.imdb.com/title/tt2427220/,4439,2580,2013,video.tv,0,0,3,130,38,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3
titles04/index.html.1407,tt0048558,Desperados (1955),desperados,http://www.imdb.com/title/tt0048558/,99,4980,1955,video.movie,0,0,0,0,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.3
titles04/index.html.14071,tt2436516,Go Goa Gone (2013),go goa gone,http://www.imdb.com/title/tt2436516/,6174,6480,2013,video.movie,0,0,8,161,48,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14074,tt2438644,Erbarmen (2013),erbarmen,http://www.imdb.com/title/tt2438644/,4247,5820,2013,video.movie,2,19,0,0,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.1
titles04/index.html.14075,tt2445666,Studio C (TV Series 2012– ),studio c tv series,http://www.imdb.com/title/tt2445666/,195,1800,2012,video.tv,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14077,tt2450186,S-VHS aka V/H/S 2 (2013),s vhs aka v h s,http://www.imdb.com/title/tt2450186/,16285,5760,2013,video.movie,2,2,10,92,96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.1
titles04/index.html.14079,tt2457282,Gekijôban Mahou Shojo Madoka Magica Shinpen: Hangyaku no Monogatari (2013),gekij ban mahou shojo madoka magica shinpen hangyaku no monogatari,http://www.imdb.com/title/tt2457282/,432,6960,2013,video.movie,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.9
titles04/index.html.14080,tt2458106,Ninja - Pfad der Rache (2013),ninja pfad der rache,http://www.imdb.com/title/tt2458106/,5311,5700,2013,video.movie,0,0,5,19,26,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14082,tt2459154,Cougar Town - 40 ist das neue 20 Between Two Worlds (TV Episode 2013),cougar town ist das neue between two worlds tv episode,http://www.imdb.com/title/tt2459154/,65,1380,2013,video.episode,0,0,9,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14085,tt2467372,Brooklyn Nine-Nine (TV Series 2013– ),brooklyn nine nine tv series,http://www.imdb.com/title/tt2467372/,22853,1380,2013,video.tv,1,9,164,843,32,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14090,tt2476154,Grand Masti (2013),grand masti,http://www.imdb.com/title/tt2476154/,3112,8220,2013,video.movie,2,3,0,137,30,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.3
titles04/index.html.14094,tt2483260,TinkerBell und die Piratenfee (2014),tinkerbell und die piratenfee,http://www.imdb.com/title/tt2483260/,5105,4680,2014,video.movie,0,0,7,63,15,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14097,tt2492510,Ghar KI Baat Hain (TV Series 2009–2010),ghar ki baat hain tv series,http://www.imdb.com/title/tt2492510/,706,,2009,video.tv,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
titles04/index.html.14098,tt2492556,The Cinema Snob The Devil with Hitler (TV Episode 2012),the cinema snob the devil with hitler tv episode,http://www.imdb.com/title/tt2492556/,5,1200,2012,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4
titles04/index.html.14099,tt2492704,Rich Hall's Inventing the Indian (TV Movie 2012),rich hall s inventing the indian tv movie,http://www.imdb.com/title/tt2492704/,31,5400,2012,video.movie,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
titles04/index.html.141,tt0017158,Miss Brewster's Millions (1926),miss brewster s millions,http://www.imdb.com/title/tt0017158/,7,4320,1926,video.movie,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14103,tt2497226,Horror Europa with Mark Gatiss (TV Movie 2012),horror europa with mark gatiss tv movie,http://www.imdb.com/title/tt2497226/,83,5400,2012,video.movie,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14105,tt2499148,Check (2012),check,http://www.imdb.com/title/tt2499148/,78,5340,2012,video.movie,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
titles04/index.html.14106,tt2501354,Extreme Cougar Wives (TV Series 2012– ),extreme cougar wives tv series,http://www.imdb.com/title/tt2501354/,24,3600,2012,video.tv,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2
titles04/index.html.1411,tt0048593,Der Seefuchs (1955),der seefuchs,http://www.imdb.com/title/tt0048593/,1672,7020,1955,video.movie,0,0,14,5,29,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.4
titles04/index.html.14110,tt2510998,Louis C.K. Oh My God (2013),louis c k oh my god,http://www.imdb.com/title/tt2510998/,2935,3480,2013,video.tv,0,4,3,16,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14114,tt2528814,God's Not Dead (2014),god s not dead,http://www.imdb.com/title/tt2528814/,12332,6780,2014,video.movie,0,0,18,109,314,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14117,tt2543688,American Dad Adventures in Hayleysitting (TV Episode 2012),american dad adventures in hayleysitting tv episode,http://www.imdb.com/title/tt2543688/,139,1320,2012,video.episode,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
titles04/index.html.1412,tt0048604,Komödiantenkinder (1955),kom diantenkinder,http://www.imdb.com/title/tt0048604/,960,5580,1955,video.movie,0,0,9,3,14,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8
titles04/index.html.14121,tt2551378,Bullett Raja (2013),bullett raja,http://www.imdb.com/title/tt2551378/,2196,8280,2013,video.movie,0,0,16,142,28,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14127,tt2565938,Die Legende von Mor'du (Video 2012),die legende von mor du video,http://www.imdb.com/title/tt2565938/,305,420,2012,video.movie,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2
titles04/index.html.14130,tt2574698,Gunday (2014),gunday,http://www.imdb.com/title/tt2574698/,46858,9120,2014,video.movie,0,0,32,215,916,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14133,tt2581262,Family Guy Space Cadet (TV Episode 2013),family guy space cadet tv episode,http://www.imdb.com/title/tt2581262/,322,1320,2013,video.episode,0,0,4,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14143,tt2604338,Arrested Development Off the Hook (TV Episode 2013),arrested development off the hook tv episode,http://www.imdb.com/title/tt2604338/,469,1320,2013,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
