@relation 'mydata-weka.filters.unsupervised.attribute.Discretize-F-B3-M-1.0-R28-weka.filters.unsupervised.attribute.Remove-R27-weka.filters.unsupervised.attribute.Remove-R1-2,7,10-11,14,16-17-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R10-11'

@attribute num_critic_for_reviews numeric
@attribute duration numeric
@attribute director_facebook_likes numeric
@attribute actor_3_facebook_likes numeric
@attribute actor_1_facebook_likes numeric
@attribute num_voted_users numeric
@attribute cast_total_facebook_likes numeric
@attribute facenumber_in_poster numeric
@attribute num_user_for_reviews numeric
@attribute title_year numeric
@attribute actor_2_facebook_likes numeric
@attribute imdb_score numeric
@attribute aspect_ratio numeric
@attribute movie_facebook_likes numeric
@attribute budget {'\'(-inf-20500000]\'','\'(20500000-49950000]\'','\'(49950000-inf)\''}

@data
37,85,12,23,354,2037,568,4,22,2008,173,5.7,2.35,175,'\'(-inf-20500000]\''
90,101,36,377,1000,16340,2764,0,355,2000,786,4.6,1.85,356,'\'(-inf-20500000]\''
81,121,16,526,907,4603,3633,1,91,2006,585,6.2,1.85,489,'\'(-inf-20500000]\''
221,107,92,358,11000,106111,17627,3,181,2011,5000,7,2.35,49000,'\'(-inf-20500000]\''
230,111,0,727,796,55665,2633,2,118,2009,787,6.9,1.85,10000,'\'(-inf-20500000]\''
119,97,164,308,436,30643,1172,7,144,2003,324,6.7,1.85,622,'\'(-inf-20500000]\''
97,97,745,745,12000,9294,15209,0,140,1999,821,5.6,1.85,251,'\'(-inf-20500000]\''
119,125,34,65,427,9649,729,0,226,2004,66,6.6,2.35,1000,'\'(-inf-20500000]\''
42,124,11000,563,11000,13692,12685,3,55,1989,860,6.4,1.85,877,'\'(-inf-20500000]\''
24,76,9,47,595,2724,1139,2,53,1998,417,2.8,2.35,436,'\'(-inf-20500000]\''
208,107,561,353,746,53471,2377,1,224,2012,561,5.4,2.35,29000,'\'(-inf-20500000]\''
42,91,23,629,925,7159,2913,0,88,1998,660,5,2.35,247,'\'(-inf-20500000]\''
44,96,4,670,989,7403,3142,0,162,2000,841,5.1,1.85,648,'\'(-inf-20500000]\''
230,142,0,1000,22000,152306,29475,1,513,1985,5000,8,1.85,16000,'\'(-inf-20500000]\''
46,103,80,782,1000,22649,4676,0,212,2004,872,5.9,2.35,1000,'\'(-inf-20500000]\''
249,117,0,12000,22000,537419,47728,1,1028,1998,12000,8.2,1.85,35000,'\'(-inf-20500000]\''
197,116,153,539,3000,52421,5012,0,200,2006,788,7,2.35,0,'\'(-inf-20500000]\''
71,118,41,274,556,17261,1873,4,125,2002,463,6.6,2.35,455,'\'(-inf-20500000]\''
190,108,187,254,11000,24150,12178,4,118,2007,883,6.7,1.85,923,'\'(-inf-20500000]\''
50,94,9,612,11000,8055,13524,5,89,2000,897,5.5,1.85,816,'\'(-inf-20500000]\''
63,97,2,461,890,26598,3161,0,132,2002,852,4.9,1.85,1000,'\'(-inf-20500000]\''
104,97,32,692,14000,18966,16502,1,141,2002,1000,6.9,1.85,0,'\'(-inf-20500000]\''
49,91,6,596,8000,6562,10732,6,66,2006,625,5.6,1.85,647,'\'(-inf-20500000]\''
300,107,454,39,65,307639,173,4,513,2008,49,8,2.35,32000,'\'(-inf-20500000]\''
43,95,24,426,931,4065,3322,1,33,2013,539,5.3,1.85,0,'\'(-inf-20500000]\''
132,102,11,1000,15000,32311,33153,1,104,2008,14000,6.2,2.35,0,'\'(-inf-20500000]\''
97,88,96,360,24000,11498,25637,1,53,2009,971,5.3,1.85,0,'\'(-inf-20500000]\''
242,106,835,363,13000,30284,14544,4,102,2012,826,6.6,1.85,10000,'\'(-inf-20500000]\''
218,92,11000,386,860,58967,2717,2,169,2009,658,7.2,1.85,10000,'\'(-inf-20500000]\''
49,105,52,275,477,3668,2312,2,85,2000,397,4.6,2.35,157,'\'(-inf-20500000]\''
172,107,0,289,572,34194,1627,2,199,2005,324,7.5,2.35,0,'\'(-inf-20500000]\''
68,120,0,693,49000,12601,51657,0,89,1999,1000,6.5,2.35,0,'\'(-inf-20500000]\''
223,103,1000,611,21000,175962,23932,1,336,2005,1000,7.6,2.35,0,'\'(-inf-20500000]\''
59,92,6,577,890,33745,3654,0,198,1999,729,6.2,1.85,0,'\'(-inf-20500000]\''
252,147,0,669,6000,235992,8484,0,1768,2001,889,8,1.33,16000,'\'(-inf-20500000]\''
223,98,11000,557,12000,36145,19310,0,108,2010,6000,6.3,2.35,0,'\'(20500000-49950000]\''
328,103,132,844,10000,109873,12867,0,320,2010,882,7.2,1.85,33000,'\'(-inf-20500000]\''
150,111,122,25,918,42792,1252,0,162,2008,278,6.7,1.37,0,'\'(-inf-20500000]\''
21,98,70,90,876,4996,1351,0,62,1986,324,5.3,2.35,843,'\'(-inf-20500000]\''
28,111,0,617,783,5917,4834,1,71,1999,664,6.3,2.35,391,'\'(-inf-20500000]\''
250,111,0,287,6000,69569,6748,2,436,2007,294,6.5,2.35,0,'\'(-inf-20500000]\''
260,145,756,18,136,111841,203,2,413,1927,23,8.3,2.35,12000,'\'(-inf-20500000]\''
141,84,180,58,510,55928,962,1,157,2004,297,7.2,2.35,0,'\'(-inf-20500000]\''
52,115,39,642,12000,22345,14889,1,144,1995,970,6.8,1.85,0,'\'(-inf-20500000]\''
205,105,141,56,1000,9427,1172,0,87,2015,103,6.4,1.85,0,'\'(-inf-20500000]\''
109,98,34,730,936,20730,3578,0,111,2001,826,6.9,2.35,664,'\'(-inf-20500000]\''
110,110,0,7,64,24570,134,5,72,2008,45,6.2,2.35,0,'\'(49950000-inf)\''
177,103,129,1000,14000,47574,18639,1,209,2008,1000,6.1,2.35,0,'\'(-inf-20500000]\''
62,90,68,642,17000,14280,32814,1,41,2011,14000,5.1,2.35,0,'\'(-inf-20500000]\''
19,105,24,125,776,2236,1732,1,40,2001,595,4.5,2.35,193,'\'(20500000-49950000]\''
50,93,17,66,1000,7519,1245,3,39,2007,165,5.9,2.35,445,'\'(-inf-20500000]\''
147,101,11000,512,13000,437418,15500,2,609,1993,571,8.1,1.85,38000,'\'(-inf-20500000]\''
222,115,13,642,20000,38202,38963,2,135,2015,17000,5.7,1.85,41000,'\'(-inf-20500000]\''
106,120,1000,954,29000,167750,33791,1,506,1996,1000,6.8,2.35,10000,'\'(-inf-20500000]\''
136,111,15,121,1000,12937,2140,1,73,2010,767,7.5,2.35,0,'\'(-inf-20500000]\''
131,131,16000,638,16000,277505,28544,0,495,1992,11000,8.3,1.85,10000,'\'(-inf-20500000]\''
140,139,3000,236,3000,18646,4211,0,81,2005,769,7.4,1.85,1000,'\'(-inf-20500000]\''
418,120,0,40,668,641997,820,2,1017,2008,56,8,2.35,13000,'\'(-inf-20500000]\''
94,119,213,249,886,55101,1639,1,201,1987,276,6.9,2.35,3000,'\'(-inf-20500000]\''
82,125,0,700,8000,213476,11135,0,271,1990,995,6.9,2.35,11000,'\'(-inf-20500000]\''
32,108,5,57,442,44096,717,1,62,1988,162,5.5,2.35,489,'\'(-inf-20500000]\''
72,145,0,560,10000,76842,12098,0,173,1989,854,7.2,1.85,4000,'\'(-inf-20500000]\''
39,98,226,496,953,69733,2496,0,97,1993,730,6.9,1.85,0,'\'(-inf-20500000]\''
264,101,71,725,10000,45603,14159,0,268,2009,960,5.5,1.85,0,'\'(-inf-20500000]\''
264,92,30,309,941,47169,2348,2,162,2012,459,5.9,2.35,17000,'\'(-inf-20500000]\''
86,109,41,748,997,19505,3544,4,162,2007,826,5.2,1.85,0,'\'(-inf-20500000]\''
112,123,43,238,456,76477,1326,2,275,1977,244,7.1,1.85,0,'\'(-inf-20500000]\''
101,99,9,648,975,47814,3500,1,426,1998,912,5.5,2.35,0,'\'(-inf-20500000]\''
51,119,350,418,18000,52846,35501,1,143,1988,17000,7.7,1.85,0,'\'(-inf-20500000]\''
10,107,116,25,327,15730,552,1,31,1991,172,6.7,2.35,0,'\'(-inf-20500000]\''
43,81,54,636,8000,15047,10792,0,160,1999,670,5,1.85,2000,'\'(-inf-20500000]\''
331,105,58,583,11000,82327,12894,0,350,2011,1000,6.4,2.35,18000,'\'(-inf-20500000]\''
38,82,12,8,23,3135,49,2,78,2002,12,6.6,2.35,184,'\'(-inf-20500000]\''
12,109,309,279,592,8904,1620,1,31,1993,556,5.9,1.85,0,'\'(-inf-20500000]\''
40,95,10,111,706,9693,1421,0,33,2002,266,5.7,1.85,530,'\'(-inf-20500000]\''
34,100,0,364,723,17262,2348,2,53,1995,422,4.5,1.85,1000,'\'(-inf-20500000]\''
125,91,31,50,874,22207,1608,4,747,2005,613,5,1.85,0,'\'(-inf-20500000]\''
56,90,119,636,869,24038,3007,2,123,2003,779,4.6,1.85,411,'\'(-inf-20500000]\''
160,108,123,690,26000,56338,41359,0,215,2009,14000,6.5,1.85,4000,'\'(-inf-20500000]\''
71,103,44,625,953,5721,3299,6,20,2010,849,4.9,2.35,1000,'\'(-inf-20500000]\''
37,96,0,654,3000,11729,6861,0,106,1998,2000,6,2.35,645,'\'(-inf-20500000]\''
62,117,160,55,718,9323,1148,0,157,1999,330,6.9,2.35,970,'\'(-inf-20500000]\''
73,93,85,514,1000,19805,2777,1,122,1996,855,5.7,2.35,0,'\'(-inf-20500000]\''
25,115,0,534,1000,6011,3267,1,39,1994,848,6.9,2.35,905,'\'(-inf-20500000]\''
205,85,52,489,1000,38985,3050,0,673,2001,935,4.4,1.85,0,'\'(-inf-20500000]\''
69,88,189,799,934,29008,3707,5,99,2002,927,5.4,2.35,896,'\'(-inf-20500000]\''
195,112,0,383,12000,38142,13528,1,270,2006,593,7,1.85,0,'\'(-inf-20500000]\''
61,86,70,169,878,11693,2165,0,104,2001,834,5.4,1.85,613,'\'(-inf-20500000]\''
77,86,90,635,962,11233,3715,5,32,2012,925,5.4,2.35,0,'\'(-inf-20500000]\''
251,137,143,280,14000,92781,15337,1,320,2006,617,7.6,2.35,5000,'\'(20500000-49950000]\''
63,90,49,191,12000,12519,12776,3,112,2000,215,5.9,1.85,853,'\'(20500000-49950000]\''
47,107,956,113,10000,6782,10368,4,114,1999,233,6.6,1.85,860,'\'(-inf-20500000]\''
108,98,176,15,543,9334,678,1,59,2006,113,6.7,1.85,447,'\'(-inf-20500000]\''
64,84,12,102,159,7277,417,0,181,2001,102,3.9,1.85,231,'\'(-inf-20500000]\''
20,139,133,5,423,2427,446,0,27,1995,15,5.7,1.85,127,'\'(-inf-20500000]\''
2,127,109,324,16000,524,17250,2,8,1978,469,6.5,2.35,76,'\'(-inf-20500000]\''
262,150,608,43,149,17933,390,0,165,2014,44,6.8,1.85,0,'\'(-inf-20500000]\''
69,132,333,284,380,11077,1429,1,55,2002,326,7.3,1.85,0,'\'(49950000-inf)\''
57,115,168,322,697,11704,2243,0,36,2008,329,7,1.85,702,'\'(-inf-20500000]\''
116,186,50,338,13000,12053,14638,0,119,2011,1000,6.5,1.85,0,'\'(-inf-20500000]\''
87,90,0,767,1000,60460,4377,0,104,2010,872,7.7,2.35,14000,'\'(-inf-20500000]\''
357,134,0,11000,15000,259837,39789,1,2254,2005,13000,7.7,1.85,13000,'\'(-inf-20500000]\''
348,101,473,429,833,167089,2690,2,491,2014,809,5.9,2.35,62000,'\'(49950000-inf)\''
88,97,143,201,927,123390,1724,4,248,1995,281,6.8,1.85,0,'\'(-inf-20500000]\''
181,107,162,135,2000,36542,2447,1,378,2002,258,7.4,1.78,0,'\'(-inf-20500000]\''
107,99,38,390,3000,28159,4702,7,96,2015,837,5.1,1.85,0,'\'(-inf-20500000]\''
132,124,133,170,14000,44795,14726,0,314,2000,230,7.4,2.35,0,'\'(-inf-20500000]\''
401,110,454,816,2000,185845,4757,1,284,2012,906,7.2,2.35,52000,'\'(-inf-20500000]\''
192,178,101,471,918,248354,2334,1,564,2004,653,8.3,1.85,14000,'\'(-inf-20500000]\''
157,125,448,93,273,64556,529,5,140,2004,114,8.1,1.85,0,'\'(-inf-20500000]\''
62,121,272,227,49000,98348,50141,1,131,1987,263,7.3,1.85,0,'\'(-inf-20500000]\''
4,100,26,385,898,912,2895,1,17,2010,391,3.6,1.85,502,'\'(-inf-20500000]\''
84,115,209,41,569,74351,714,0,233,2011,69,1.6,1.37,62000,'\'(-inf-20500000]\''
669,108,0,1000,20000,551363,38072,1,1140,2010,15000,8,1.85,106000,'\'(-inf-20500000]\''
492,117,294,1000,10000,182910,14160,0,630,2014,2000,6.2,1.85,60000,'\'(49950000-inf)\''
149,220,0,3000,22000,790926,39960,0,650,1974,14000,9,2.35,14000,'\'(-inf-20500000]\''
101,112,49,237,656,47876,1307,0,320,2001,363,6.1,1.85,0,'\'(-inf-20500000]\''
102,99,212,54,130,36108,450,2,260,1988,125,5.7,1.85,0,'\'(-inf-20500000]\''
63,109,36,579,3000,6276,7833,5,55,2016,3000,6.8,1.85,16000,'\'(-inf-20500000]\''
106,83,8,612,3000,116625,6454,3,469,2000,934,5.5,2.35,0,'\'(-inf-20500000]\''
50,107,58,316,549,42614,1747,4,120,1988,439,6.8,1.85,0,'\'(-inf-20500000]\''
275,102,51,360,13000,72803,20330,6,171,2014,6000,7.3,1.85,33000,'\'(-inf-20500000]\''
90,100,38,460,833,16979,2800,1,42,2014,807,6.1,2.35,0,'\'(-inf-20500000]\''
133,97,19,835,23000,222099,37907,2,549,1999,13000,7.2,1.85,10000,'\'(-inf-20500000]\''
49,92,13,301,11000,28805,12687,0,159,2002,489,5.9,1.85,1000,'\'(-inf-20500000]\''
19,84,0,182,11000,37611,12322,0,72,1993,852,6.1,1.85,0,'\'(-inf-20500000]\''
186,86,174,2,619,12983,971,1,139,2016,350,6.8,1.85,0,'\'(-inf-20500000]\''
185,120,19,829,8000,357579,12755,9,1100,2004,902,7.7,2.35,15000,'\'(-inf-20500000]\''
42,89,13,329,571,9285,2241,2,91,2000,442,4.9,1.85,0,'\'(-inf-20500000]\''
37,117,17,912,1000,6528,6554,5,32,2007,997,6.1,2.35,0,'\'(-inf-20500000]\''
45,97,84,782,899,19547,2936,1,168,1999,842,2.5,1.85,0,'\'(-inf-20500000]\''
57,91,6,459,904,24834,3353,0,168,1998,471,6.1,1.85,934,'\'(-inf-20500000]\''
25,100,15,388,694,7984,2486,2,42,1996,558,5.9,1.85,833,'\'(-inf-20500000]\''
59,72,5,435,659,31371,2646,0,166,1990,628,5.7,1.85,0,'\'(-inf-20500000]\''
58,84,12,334,1000,12676,2297,0,84,2014,345,5.6,2.35,0,'\'(-inf-20500000]\''
330,126,0,745,2000,220475,5371,2,1066,2007,850,7.2,2.35,20000,'\'(-inf-20500000]\''
489,108,232,123,149,289508,430,2,611,2015,145,7.7,2.35,109000,'\'(-inf-20500000]\''
242,112,0,213,512,254404,1171,0,840,1999,216,7.8,1.85,0,'\'(-inf-20500000]\''
40,90,7,405,939,4339,2815,2,31,2001,890,6.1,1.66,593,'\'(-inf-20500000]\''
112,91,13,140,803,15664,1921,0,149,2014,587,5.8,1.85,0,'\'(-inf-20500000]\''
84,135,134,525,4000,21406,6214,0,169,2001,1000,6.5,1.85,0,'\'(-inf-20500000]\''
251,141,16000,78,378,132149,751,0,316,2006,85,7.9,1.85,5000,'\'(-inf-20500000]\''
113,104,35,844,24000,19707,27806,0,128,2006,912,6.3,2.35,862,'\'(-inf-20500000]\''
23,84,18,744,1000,1520,3352,0,20,1998,851,3.8,2.35,204,'\'(-inf-20500000]\''
421,118,412,491,805,161288,2499,4,351,2015,681,8.3,2.35,72000,'\'(-inf-20500000]\''
32,82,799,294,721,20033,1805,2,117,1998,359,6.4,1.85,679,'\'(-inf-20500000]\''
52,95,0,650,899,21212,3092,3,107,1994,849,6.7,2.35,3000,'\'(-inf-20500000]\''
81,94,26,4000,16000,16059,31005,4,210,1999,8000,6.1,2.35,0,'\'(-inf-20500000]\''
39,99,7,730,3000,3116,6485,0,39,1999,1000,6,2.35,251,'\'(-inf-20500000]\''
63,121,15,812,4000,27675,6910,1,181,1998,957,5.8,1.85,0,'\'(-inf-20500000]\''
47,84,2,690,15000,25541,18864,0,181,2001,816,5.6,1.85,0,'\'(-inf-20500000]\''
111,93,16,258,567,21530,1775,0,159,2001,326,6.1,2.35,618,'\'(-inf-20500000]\''
168,93,24,499,552,60407,2730,1,84,2013,528,5.9,1.85,11000,'\'(-inf-20500000]\''
165,120,107,280,12000,63084,13208,2,123,2006,530,7.3,1.85,0,'\'(-inf-20500000]\''
104,112,37,548,748,18442,2417,1,59,2007,573,6.8,1.85,689,'\'(-inf-20500000]\''
150,107,80,252,2000,28573,3004,2,87,2013,257,5.7,1.85,5000,'\'(-inf-20500000]\''
61,112,83,8,2000,4767,2389,3,69,2000,370,7.3,2.35,186,'\'(49950000-inf)\''
226,96,460,73,14000,56264,14372,0,166,2009,153,6.3,1.85,0,'\'(-inf-20500000]\''
21,91,150,150,979,1595,1679,2,19,1996,385,5.9,2.35,69,'\'(-inf-20500000]\''
217,105,260,1000,20000,88037,39473,2,201,2009,15000,7.1,2.35,10000,'\'(20500000-49950000]\''
94,125,0,968,22000,28068,37606,1,108,2006,14000,7.1,1.85,0,'\'(-inf-20500000]\''
364,102,139,850,8000,351274,13631,4,457,2012,3000,8,2.35,131000,'\'(-inf-20500000]\''
19,87,29,147,683,922,1139,4,23,1993,155,5.1,1.85,107,'\'(-inf-20500000]\''
129,118,41,442,2000,14143,3474,0,102,2006,812,7.1,2.35,0,'\'(-inf-20500000]\''
71,115,187,887,14000,5254,17104,6,92,2000,900,6.5,1.85,141,'\'(-inf-20500000]\''
93,91,83,794,3000,7199,7875,0,53,2015,1000,4.5,2.35,0,'\'(-inf-20500000]\''
399,88,115,304,1000,82331,2011,0,297,2011,305,6.6,2.35,18000,'\'(-inf-20500000]\''
110,127,11000,116,306,31414,796,1,180,2011,164,4.3,2.35,0,'\'(-inf-20500000]\''
285,94,122,383,873,88241,2812,0,266,2013,461,6.7,2.35,23000,'\'(-inf-20500000]\''
2,115,32,29,14000,90,14133,0,1,2016,81,6.8,1.85,139,'\'(-inf-20500000]\''
61,90,0,234,477,5663,1483,0,106,2002,238,5.4,1.85,332,'\'(-inf-20500000]\''
242,102,43,113,170,77305,931,1,162,2009,157,6.6,2.35,11000,'\'(-inf-20500000]\''
121,117,18000,543,18000,26493,20456,3,159,2002,638,7.3,2.35,0,'\'(-inf-20500000]\''
83,109,97,355,13000,14354,14347,1,139,2002,795,6.9,1.85,0,'\'(-inf-20500000]\''
122,121,12000,975,11000,163492,23602,0,460,1993,10000,8,1.85,15000,'\'(-inf-20500000]\''
120,100,164,99,18000,75675,32288,2,365,1992,14000,7.8,1.85,0,'\'(-inf-20500000]\''
225,109,187,204,818,28483,1813,1,176,2010,467,6.1,2.35,0,'\'(-inf-20500000]\''
167,101,10,472,1000,24012,3142,0,126,2009,668,5.1,1.33,0,'\'(-inf-20500000]\''
226,106,44,552,33000,114762,34351,0,299,2007,730,7.4,2.35,19000,'\'(-inf-20500000]\''
185,94,39,18,77,132386,156,2,398,2008,32,7.8,2.35,38000,'\'(-inf-20500000]\''
177,140,3000,322,963,79330,2894,3,690,2000,595,8,1.37,0,'\'(-inf-20500000]\''
28,132,44,241,1000,5648,2004,7,50,1997,653,6.7,2.35,329,'\'(-inf-20500000]\''
48,99,220,599,812,6921,3337,1,48,1996,787,6.6,1.85,344,'\'(-inf-20500000]\''
116,90,34,506,966,13371,2661,5,60,2009,681,6.4,1.85,0,'\'(-inf-20500000]\''
391,105,20,844,22000,165792,26233,0,392,2010,982,6.7,1.85,44000,'\'(-inf-20500000]\''
117,108,60,168,18000,14757,18739,2,51,2010,322,6.2,2.35,0,'\'(-inf-20500000]\''
24,69,383,191,912,61753,1833,0,133,1988,320,7.3,1.85,5000,'\'(-inf-20500000]\''
86,148,16,489,717,31943,1730,0,224,2004,517,8.1,2.35,0,'\'(-inf-20500000]\''
41,118,50,655,968,2676,4270,0,33,2009,844,7,1.85,0,'\'(-inf-20500000]\''
304,132,607,259,1000,284252,2466,6,1058,1973,931,8,1.85,18000,'\'(-inf-20500000]\''
385,130,14000,366,813,412454,2047,0,962,1975,559,8,1.85,21000,'\'(-inf-20500000]\''
145,95,80,1000,3000,315549,8134,1,789,1999,1000,7,2.35,0,'\'(-inf-20500000]\''
99,80,2,186,6000,12029,6829,8,32,2012,637,7.9,2.35,0,'\'(-inf-20500000]\''
29,94,23,148,400,39798,1044,0,69,1986,255,5.9,1.85,0,'\'(20500000-49950000]\''
77,122,167,807,997,34579,5165,2,62,2012,966,6.6,1.85,0,'\'(-inf-20500000]\''
91,102,167,436,656,22147,2754,1,156,2002,528,6.3,1.85,770,'\'(-inf-20500000]\''
148,116,120,664,12000,91414,16539,0,359,1982,980,7.7,1.85,0,'\'(-inf-20500000]\''
61,78,293,567,759,216486,2462,1,242,1994,595,6.9,1.85,0,'\'(-inf-20500000]\''
84,114,139,793,2000,71842,4537,0,152,1983,883,7.1,1.85,0,'\'(-inf-20500000]\''
83,112,608,733,11000,66966,22479,0,175,1985,10000,7.4,1.85,0,'\'(-inf-20500000]\''
216,110,16,11,93,57996,146,0,349,2012,17,6.5,1.85,15000,'\'(-inf-20500000]\''
107,104,98,920,17000,90938,21380,5,271,2006,2000,6.5,1.85,0,'\'(-inf-20500000]\''
63,81,406,616,13000,42892,17035,2,154,1996,2000,6.8,1.85,0,'\'(-inf-20500000]\''
140,154,16000,889,22000,239540,25522,0,462,1997,1000,7.5,2.35,0,'\'(-inf-20500000]\''
153,102,22,816,1000,113918,4065,1,165,2008,954,6.6,2.35,0,'\'(-inf-20500000]\''
414,89,128,371,963,204327,2054,0,471,2012,465,7.1,1.85,32000,'\'(-inf-20500000]\''
16,132,0,122,405,9503,914,1,68,1983,194,6.6,1.85,0,'\'(-inf-20500000]\''
139,103,0,504,629,45890,2730,0,177,1981,561,7,2.35,0,'\'(-inf-20500000]\''
111,93,33,135,1000,34219,1531,0,578,2002,188,3.3,1.85,0,'\'(-inf-20500000]\''
229,93,166,281,971,157051,2043,0,261,2012,329,6.7,1.85,29000,'\'(-inf-20500000]\''
207,96,132,933,49000,97938,52138,1,605,2002,989,6.8,1.85,0,'\'(-inf-20500000]\''
198,89,66,1000,137000,57446,140268,5,369,2008,1000,6,2.35,0,'\'(-inf-20500000]\''
172,92,0,451,17000,44130,18765,2,156,2008,527,5.4,2.35,0,'\'(-inf-20500000]\''
45,97,4,826,1000,5928,5006,0,49,2004,1000,4.3,1.85,243,'\'(-inf-20500000]\''
34,93,58,722,995,42644,6105,1,102,2001,729,6.2,1.85,0,'\'(-inf-20500000]\''
75,89,53,84,227,33850,534,0,147,1992,94,7.7,2.35,0,'\'(-inf-20500000]\''
400,144,258,834,6000,470501,9125,0,2301,2006,1000,8,1.85,0,'\'(49950000-inf)\''
128,123,278,898,4000,61651,7072,0,271,2002,1000,7.4,2.35,0,'\'(-inf-20500000]\''
68,93,4,8,28,12383,52,2,50,2012,9,5.9,2.35,0,'\'(-inf-20500000]\''
326,133,131,733,8000,249688,10565,10,548,2014,1000,7.8,1.85,93000,'\'(-inf-20500000]\''
128,121,131,599,13000,121676,14890,0,290,1998,940,7.4,1.85,0,'\'(-inf-20500000]\''
161,102,0,555,3000,21672,5592,2,93,2014,966,6.5,1.85,0,'\'(-inf-20500000]\''
164,99,192,282,347,62468,1254,1,374,1999,301,7,1.78,0,'\'(-inf-20500000]\''
354,98,350,322,1000,76094,2376,3,233,2013,482,7.6,2.35,37000,'\'(-inf-20500000]\''
125,118,57,805,975,19007,2944,2,219,2005,931,6.9,1.85,549,'\'(-inf-20500000]\''
66,104,20,717,836,30462,3963,0,150,2006,826,5.3,2.35,0,'\'(-inf-20500000]\''
191,109,14,376,733,63390,2753,1,160,2015,558,6.4,1.85,0,'\'(-inf-20500000]\''
433,115,729,622,1000,91082,3798,0,274,2013,844,7.8,2.35,28000,'\'(-inf-20500000]\''
66,92,226,580,1000,16646,3931,1,104,1995,851,6.7,2.35,0,'\'(-inf-20500000]\''
37,91,25,611,833,5794,4551,1,69,2001,626,5.3,1.85,371,'\'(-inf-20500000]\''
325,94,655,390,9000,64682,10575,1,203,2011,786,6.3,2.35,0,'\'(-inf-20500000]\''
170,93,83,501,26000,196422,28767,0,444,2006,725,7,2.35,0,'\'(-inf-20500000]\''
24,100,98,604,1000,4052,3250,0,88,1998,849,6.6,1.85,242,'\'(-inf-20500000]\''
96,293,249,18,362,168203,469,3,426,1981,21,8.4,1.85,11000,'\'(-inf-20500000]\''
106,137,102,877,2000,16832,5780,1,267,2004,973,6,1.85,701,'\'(49950000-inf)\''
53,93,32,503,529,12007,2393,3,105,2002,526,5.4,1.66,507,'\'(-inf-20500000]\''
274,123,628,171,565,202341,1595,1,391,2013,555,7.8,2.35,105000,'\'(-inf-20500000]\''
248,119,611,4,755,92295,1244,0,420,2004,483,7.6,1.85,0,'\'(49950000-inf)\''
288,107,27,360,664,41574,2440,3,145,2012,591,6.6,1.85,0,'\'(-inf-20500000]\''
177,106,16,265,452,57349,1819,0,177,2015,328,6.4,1.85,0,'\'(-inf-20500000]\''
81,109,67,192,436,15412,1141,0,90,2008,223,7,2.35,0,'\'(-inf-20500000]\''
29,81,25,654,931,6965,3848,0,69,2000,744,5.7,2.35,262,'\'(-inf-20500000]\''
58,95,216,968,1000,23383,4755,0,68,1992,1000,5.9,1.85,1000,'\'(-inf-20500000]\''
144,86,378,783,957,12197,3535,0,150,2006,925,6.3,2.35,650,'\'(-inf-20500000]\''
114,113,11000,99,537,20576,943,2,161,1998,255,6.3,1.85,652,'\'(-inf-20500000]\''
132,122,708,316,433,20000,1291,3,188,2006,398,6.2,2.35,0,'\'(-inf-20500000]\''
60,90,7,251,525,23606,1445,0,304,2003,281,2.1,1.85,0,'\'(-inf-20500000]\''
30,108,0,599,873,4961,4497,0,33,1996,680,5,2.35,251,'\'(-inf-20500000]\''
138,113,319,48,1000,18632,1171,5,354,2003,65,5.3,2.35,656,'\'(-inf-20500000]\''
190,110,115,103,812,29613,1540,0,98,2008,580,7.1,1.85,0,'\'(-inf-20500000]\''
61,109,40,794,5000,5016,7166,0,99,2001,1000,7,1.85,305,'\'(-inf-20500000]\''
363,110,584,74,629,68883,1173,5,279,2006,398,7,1.85,7000,'\'(49950000-inf)\''
131,101,61,611,769,29990,2543,2,316,1999,692,7.1,1.85,0,'\'(-inf-20500000]\''
146,97,20,442,21000,56654,22577,4,124,2007,569,7,2.35,0,'\'(-inf-20500000]\''
280,172,667,70,211,55516,456,4,124,2013,98,7.7,1.85,29000,'\'(-inf-20500000]\''
78,104,0,77,1000,12047,1292,0,122,2002,165,7.1,2.35,677,'\'(-inf-20500000]\''
469,99,0,520,3000,84620,5074,4,235,2013,1000,6.8,2.35,27000,'\'(-inf-20500000]\''
194,129,0,576,878,41496,2378,0,210,2004,643,7.5,2.35,0,'\'(-inf-20500000]\''
121,91,60,18,60,8014,141,2,50,2007,46,6.3,1.85,314,'\'(-inf-20500000]\''
38,100,19,393,706,6454,1579,0,43,2005,442,7.3,2.35,0,'\'(-inf-20500000]\''
123,111,277,289,845,16863,1554,0,57,2009,327,6.8,1.85,0,'\'(-inf-20500000]\''
81,114,0,403,865,18520,2126,2,133,2000,685,7.2,2.35,0,'\'(-inf-20500000]\''
72,86,94,146,693,12559,1373,2,90,2002,534,6.4,1.85,423,'\'(-inf-20500000]\''
25,107,0,745,941,1427,3099,0,12,1997,754,6,2.35,88,'\'(-inf-20500000]\''
78,90,26,350,797,12125,2073,0,78,2007,474,6.4,1.85,1000,'\'(-inf-20500000]\''
69,120,7,289,662,14831,1952,1,75,2007,345,7.5,1.85,0,'\'(-inf-20500000]\''
73,134,45,0,9,5603,11,0,45,2005,2,7.1,1.85,607,'\'(49950000-inf)\''
